Date,Open,High,Low,Close,Adj Close,Volume
23-05-2023,84.16000366,84.97499847,82.69999695,82.87999725,81.78064728,19917800
24-05-2023,82.16500092,82.59999847,80.87999725,81.20999908,80.13279724,17045800
25-05-2023,80.58999634,80.70999908,78.12000275,78.77999878,77.73503113,21811600
26-05-2023,79.90000153,81.56600189,78.40000153,80.97000122,79.89598846,16399200
30-05-2023,80.12000275,80.69999695,78.16999817,78.66999817,77.62648773,21209600
31-05-2023,79.58000183,79.66500092,77.76999664,79.55000305,78.49481964,16206300
01-06-2023,79.34999847,84,79.34999847,83,81.89905548,23217600
02-06-2023,85.08000183,86.02999878,84.13999939,84.26999664,83.15220642,17574200
05-06-2023,83.98999786,84.56999969,83.23999786,84.40000153,83.28048706,8204000
06-06-2023,83.5,87.05999756,83.37000275,86.69999695,85.54998016,18452000
07-06-2023,85.72000122,86.94999695,85.08999634,85.27999878,84.14881134,12886700
08-06-2023,85.16999817,86.94999695,85.16999817,86.13999939,84.99740601,11281000
09-06-2023,86.05999756,86.83799744,85.06500244,85.5,84.36589813,12882700
12-06-2023,86.01000214,87.29000092,85.62999725,85.86000061,84.72112274,11559000
13-06-2023,87.95999908,89.22000122,87.25,87.51000214,86.34923553,16814100
14-06-2023,87.97000122,90.12000275,87.70999908,89.36000061,88.17469788,21519300
15-06-2023,91.45999908,92.76999664,90.59999847,92.19999695,90.97702026,26570500
16-06-2023,94,94.29000092,91.51999664,92.09999847,90.8783493,25048200
20-06-2023,89.83000183,90.19999695,87.31999969,87.93000031,86.76366425,23382900
21-06-2023,87.37999725,89.16000366,86.62000275,86.76999664,85.61904907,15159900
22-06-2023,86.77999878,87.31500244,85.31999969,86.88999939,85.73745728,10272700
23-06-2023,85.80999756,85.93800354,84.37000275,84.91999817,83.79358673,14830800
26-06-2023,85.31999969,86.70999908,85.20999908,85.47000122,84.33629608,10808700
27-06-2023,86.81999969,87.61499786,86.71499634,87.12999725,85.97427368,13994500
28-06-2023,85.75,85.75,84.37999725,84.58999634,83.46796417,14113800
29-06-2023,83.38999939,83.98999786,83,83.55000305,82.44176483,13362500
30-06-2023,83.23000336,84.23000336,83.01000214,83.34999847,82.24441528,12154300
03-07-2023,84.87000275,85.63500214,84,84.06999969,82.9548645,11514400
05-07-2023,83.98000336,84.69000244,82.81999969,84.30000305,83.1818161,11203900
06-07-2023,83.12000275,83.94999695,82.63999939,83.83999634,82.7279129,12930300
07-07-2023,86.76000214,91.56999969,86.62999725,90.55000305,89.3489151,46815900
10-07-2023,90.05000305,92.04000092,89.59999847,90.55999756,89.35877991,25401800
11-07-2023,91.01999664,92.31999969,89.01000214,91.79000092,90.57246399,20768800
12-07-2023,94.11000061,95.02999878,92.55000305,94,92.75315094,24161400
13-07-2023,95.02999878,97.00499725,94.59999847,96.61000061,95.32852936,24021400
14-07-2023,95.22000122,96.08999634,94.23999786,94.55999756,93.30571747,18870000
17-07-2023,92.25,93.55000305,91.04000092,93.41000366,92.17098236,17317300
18-07-2023,91.54000092,92.20999908,90.15000153,91.19999695,89.99028778,20249700
19-07-2023,93.56999969,94.70999908,92.08999634,92.08999634,90.8684845,17228100
20-07-2023,91.69000244,93.12000275,91.34999847,91.90000153,90.68100739,14753000
21-07-2023,92.88999939,93.23000336,91.54000092,92.16999817,90.94742584,13882900
24-07-2023,92.06999969,97.46900177,91.30000305,96.34999847,95.07197571,33376100
25-07-2023,98.16999817,98.48999786,94.61000061,94.98000336,93.72015381,25827300
26-07-2023,94.94999695,97.54499817,94.83999634,97.13999939,95.85150146,15833400
27-07-2023,97.75,97.98999786,95.16100311,95.44000244,94.17404938,18685500
28-07-2023,98.06999969,101.2200012,97.95999908,100.5500031,99.21627045,31956500
31-07-2023,99.79000092,102.5,99.72000122,102.1600037,100.8049164,17726500
01-08-2023,99.87000275,101.1600037,99.30000305,100.0999985,98.77223969,14333700
02-08-2023,97.72000122,97.73999786,94.55999756,95.06999969,93.80895996,19452300
03-08-2023,96.70999908,98.48999786,96.58000183,97.58000183,96.28566742,15370900
04-08-2023,97.73500061,98.48999786,96.69000244,96.90000153,95.61468506,13434800
07-08-2023,97.77999878,97.80000305,95.02999878,96.55999756,95.27919006,13893900
08-08-2023,93.51000214,94.48000336,92.92199707,94.22000122,92.9702301,13504700
09-08-2023,96.02500153,96.30000305,94.08000183,94.84999847,93.59187317,18640100
10-08-2023,98.30999756,101.8399963,97.12000275,99.20999908,97.89404297,53193100
11-08-2023,97.33999634,97.65000153,94.33999634,95.72000122,94.45034027,25185600
14-08-2023,94.23999786,94.44999695,92.52999878,93.45999908,92.22031403,17581000
15-08-2023,93,93.01000214,90.74500275,91.58999634,90.37511444,14756300
16-08-2023,89.62999725,90.5,88.29000092,89.12000275,87.93788147,23292400
17-08-2023,91.94000244,91.94999695,90.26000214,90.65000153,89.44758606,15732300
18-08-2023,87.77999878,88.36000061,86.86000061,88.02999878,86.86233521,20391400
21-08-2023,87.59999847,88.81999969,87.22000122,88.56999969,87.39517212,14167300
22-08-2023,89.27999878,89.48999786,87.86000061,88.08000183,86.9116745,11611600
23-08-2023,88.37000275,90.58999634,88.30999756,89.83999634,88.64832306,12185700
24-08-2023,90.48999786,90.91999817,89.04000092,89.11000061,87.92801666,10684500
25-08-2023,89.25,90.04000092,88.26999664,89.81999969,88.62859344,11382200
28-08-2023,91.5,92.76999664,91.29000092,92.23999786,91.01649475,14613800
29-08-2023,93.44999695,94.09500122,92.33999634,94.02999878,92.78275299,16928000
30-08-2023,92.55000305,94.25,92.47000122,93.65000153,92.40779114,13779900
31-08-2023,92.98000336,93.36000061,92.16000366,92.90000153,91.66773987,13332400
01-09-2023,94.55000305,96.68000031,94.51999664,95.01000214,93.74975586,17452400
05-09-2023,94.52999878,95.39199829,94.06999969,94.65000153,93.39453125,10097600
06-09-2023,94.15000153,95.80000305,94.12999725,94.44999695,93.1971817,10123600
07-09-2023,91.63999939,91.76000214,88.95500183,89.97000122,88.7766037,18667200
08-09-2023,89.59999847,90.30000305,88.73000336,90.05000305,88.85554504,10333300
11-09-2023,89.73000336,90.34999847,87.70999908,88.70999908,87.53331757,15773500
12-09-2023,88.19000244,89.95999908,88.18000031,88.30000305,87.12876129,10262500
13-09-2023,87.94000244,88.29000092,87.38200378,87.63999939,86.47750854,10634900
14-09-2023,88.55000305,88.59999847,87.44000244,88,86.83273315,8643100
15-09-2023,87.76999664,88.22000122,86.81999969,87.06999969,85.91506958,10130900
18-09-2023,86.15000153,87.16999817,85.39499664,87.01999664,85.86573029,9291600
19-09-2023,86.12000275,87.87999725,86.08000183,87.11000061,85.95454407,9247000
20-09-2023,86.97000122,87.5,85.65000153,85.73999786,84.60271454,9228200
21-09-2023,83.86000061,84.77500153,83.76000214,84.11000061,82.99433899,10622200
22-09-2023,87.36499786,88.875,87.11000061,88.30000305,87.12876129,22469600
25-09-2023,85.87999725,87.26999664,85.76999664,87.22000122,86.06308746,9897200
26-09-2023,86.45999908,87.06999969,85.69999695,85.91000366,84.77046204,9666600
27-09-2023,86.37999725,86.55000305,85.30000305,86.19000244,85.0467453,7233900
28-09-2023,84.88999939,85.88999939,84.30500031,85.54000092,84.40536499,10093600
29-09-2023,87.29000092,87.94999695,86.60500336,86.73999786,85.58944702,9647300
02-10-2023,86.75,87.10500336,85.88999939,86.52999878,85.38223267,8209800
03-10-2023,84.5,85,83.94999695,84.54000092,83.41863251,11448800
04-10-2023,84.27500153,84.54000092,83.65000153,84.08000183,82.96473694,8904700
05-10-2023,83.51999664,83.70999908,82.44999695,83.66999817,82.56017303,10334500
06-10-2023,84.25,86.51499939,84,86.05999756,84.91846466,13410200
09-10-2023,83.91000366,85.20999908,83.56999969,84.84999847,83.72451782,10880000
10-10-2023,85.66999817,87.73999786,85.56999969,87.16999817,86.01374054,13557800
11-10-2023,88.01000214,88.79599762,87.14499664,87.77999878,86.61565399,11111500
12-10-2023,87.58000183,87.66999817,84.19999695,84.51000214,83.38903046,16158100
13-10-2023,84.05999756,85.48999786,83.75,84.01999664,82.90552521,10325500
16-10-2023,83.69999695,84.96499634,82.62999725,84.30999756,83.19168091,10075300
17-10-2023,82.75,84.36000061,82.55999756,83.91000366,82.79698944,8270000
18-10-2023,82.95999908,83.73000336,82.76000214,83.01000214,81.90892792,9321600
19-10-2023,81.48000336,82.39499664,81.11499786,81.61000061,80.52749634,12624100
20-10-2023,80.23000336,80.86000061,79.78299713,79.94000244,78.8796463,14618600
23-10-2023,79.41999817,80.9260025,79.01999664,80.51000214,79.44208527,12715200
24-10-2023,80.44999695,83.31999969,80.44000244,82.87000275,81.77078247,17925800
25-10-2023,81.30000305,82,80.77999878,81.02999878,79.95518494,11390200
26-10-2023,81.26499939,83.08999634,81.19999695,82.51000214,81.41555786,13010400
27-10-2023,83.87000275,84.12000275,82.48000336,82.81999969,81.72144318,10795600
30-10-2023,83.62999725,84.23999786,83.01100159,83.13999939,82.03720093,8980500
31-10-2023,81.94000244,82.54000092,80.87999725,82.54000092,81.44515991,12094300
01-11-2023,81.70500183,82.48999786,81.20999908,82.48000336,81.38595581,9550000
02-11-2023,83.65000153,83.98000336,83.02999878,83.41000366,82.30362701,10606300
03-11-2023,84.94000244,86.08000183,84.5,85.30999756,84.17841339,15122600
06-11-2023,86.55000305,86.72000122,85.23000336,85.36000061,84.22775269,9786400
07-11-2023,84.86000061,85.66000366,84.11000061,85.41000366,84.27709198,8829400
08-11-2023,84.62000275,85.73000336,84.48000336,84.80000305,83.67518616,8154600
09-11-2023,84.58000183,84.69000244,82.47499847,82.73000336,81.63264465,10885100
10-11-2023,82.41000366,82.87000275,81.66000366,82.75,81.65237427,9779500
13-11-2023,82.75,83.31500244,82.08000183,82.26000214,81.16887665,11236900
14-11-2023,82.76000214,84.53500366,82.31999969,83.87000275,82.75752258,20897600
15-11-2023,86.95999908,87.83000183,85.88999939,87.06999969,85.91506958,28991000
16-11-2023,79.51999664,80.76999664,78.23100281,79.11000061,78.06065369,63008500
17-11-2023,77.01999664,78.46600342,76.75,77.59999847,76.57068634,35497300
20-11-2023,76.91000366,78.74500275,76.55999756,78.45999908,77.41928101,31506800
21-11-2023,77.84999847,79.27500153,77.59999847,78.94000244,77.89291382,20525500
22-11-2023,79.27999878,79.70999908,78.12999725,78.95999908,77.91264343,18958600
24-11-2023,78.26999664,79.06999969,78.20999908,78.48999786,77.44887543,12251700
27-11-2023,77.55500031,79.25,77.08999634,77.52999878,76.5016098,18248200
28-11-2023,76.55999756,76.83999634,75.26000214,76.73999786,75.72209167,23682200
29-11-2023,75,75.45600128,74.42500305,74.66999817,73.67955017,30969100
30-11-2023,74.69999695,74.94000244,74.01000214,74.87999725,73.88676453,17884200
01-12-2023,73.12000275,74.13999939,72.12000275,73.98999786,73.00856781,27946500
04-12-2023,72.66999817,73.58000183,72.48000336,73.02999878,72.06130219,21074900
05-12-2023,72.04000092,72.69999695,71.91999817,72.37999725,71.41992188,19129000
06-12-2023,72.36000061,72.94999695,71.48999786,71.48999786,70.54172516,30394400
07-12-2023,71.54499817,72.37000275,71.44000244,72.33000183,71.37059021,18966700
08-12-2023,72.01999664,72.44000244,71.83000183,72.13999939,71.18310547,16868700
11-12-2023,70.48999786,71.61000061,70.08000183,71.37000275,70.42332458,19719300
12-12-2023,71.37999725,71.95500183,70.93000031,71.38999939,70.4430542,14725900
13-12-2023,70.91000366,71.48000336,70.12000275,71.45999908,70.51213074,21721600
14-12-2023,71.47000122,73.23999786,71.41999817,72.51000214,71.54820251,25199300
15-12-2023,74,75.54499817,73.31999969,74.51000214,73.52167511,31266700
18-12-2023,74.05000305,74.23000336,73.20999908,73.83999634,72.86055756,17233500
19-12-2023,74.40000153,76.01000214,74.22000122,75.38999939,74.38999939,20939300
20-12-2023,74.58000183,75.29499817,73.33000183,73.34999847,73.34999847,27540200
21-12-2023,74.86000061,76.29000092,74.34999847,76.26000214,76.26000214,20812100
22-12-2023,74.5,75.68000031,74.44000244,75.27999878,75.27999878,19962800
26-12-2023,76.16000366,76.96900177,75.73000336,75.84999847,75.84999847,13121300
27-12-2023,76.27999878,76.44999695,75.41000366,76.11000061,76.11000061,14904500
28-12-2023,77.23000336,77.79000092,76.98000336,77.23999786,77.23999786,18937900
29-12-2023,77.05999756,77.63500214,76.81999969,77.51000214,77.51000214,14035500
02-01-2024,76.05000305,76.07499695,74.51000214,74.76000214,74.76000214,21739600
03-01-2024,74.33000183,76.69000244,74.06999969,76.58999634,76.58999634,24444600
04-01-2024,75.55999756,75.72499847,74.44000244,74.66000366,74.66000366,18454900
05-01-2024,74,74,72.86000061,73.01000214,73.01000214,21679000
08-01-2024,71.25,73.05999756,70.91999817,72.87999725,72.87999725,22000000
09-01-2024,71.25,72.12000275,70.95999908,72.01999664,72.01999664,21451800
10-01-2024,71.37999725,71.77500153,71.04499817,71.41000366,71.41000366,19540000
11-01-2024,72.54499817,73.12999725,71.52999878,72.37999725,72.37999725,18095300
12-01-2024,72.58999634,73.43000031,71.80999756,71.83999634,71.83999634,16119900
16-01-2024,70.12999725,70.53099823,69.30000305,69.45999908,69.45999908,27606900
17-01-2024,67.72000122,69,67.26000214,68.93000031,68.93000031,22684400
18-01-2024,68.59999847,69.08000183,68,68.05000305,68.05000305,19307000
19-01-2024,67.19999695,69.90499878,66.91999817,69.41999817,69.41999817,34388900
22-01-2024,67.27999878,68.73799896,66.62999725,68.62999725,68.62999725,27294200
23-01-2024,72.75499725,74.5,72.55000305,74.01999664,74.01999664,53017700
24-01-2024,75.28500366,75.62000275,74.22000122,75.19999695,75.19999695,36503300
25-01-2024,75.19000244,75.5,73.55999756,73.84999847,73.84999847,23268600
26-01-2024,73.09999847,74.72000122,72.91999817,74.01000214,74.01000214,19418200
29-01-2024,74.66999817,74.80999756,72.83000183,73.58000183,73.58000183,17537400
30-01-2024,72.45999908,73.06500244,72.08499908,72.31999969,72.31999969,17089600
31-01-2024,71.49500275,72.94000244,71.49500275,72.16999817,72.16999817,15743600
01-02-2024,73.15499878,73.47000122,72.12000275,72.45999908,72.45999908,14445800
02-02-2024,72.12999725,72.23000336,71.05000305,71.84999847,71.84999847,18799300
05-02-2024,72.16999817,75.15000153,71.86000061,74.62999725,74.62999725,27721000
06-02-2024,77.04499817,78.33999634,75.73000336,78.23000336,78.23000336,39069100
07-02-2024,74.55500031,76.16999817,73.15000153,73.63999939,73.63999939,53766300
08-02-2024,71.88500214,73.19999695,70.65000153,70.77999878,70.77999878,33070600
09-02-2024,70.80000305,72.08499908,70,72.01999664,72.01999664,18998400
12-02-2024,72.30999756,74.12999725,72.30999756,73.13999939,73.13999939,18151100
13-02-2024,71.95999908,73.02999878,71.41999817,71.59999847,71.59999847,13560600
14-02-2024,72.30999756,73.41000366,72.23000336,73.38999939,73.38999939,12817500
15-02-2024,73.22000122,74.13999939,73.08499908,73.81999969,73.81999969,12078100
16-02-2024,74.86000061,75.37000275,73.90000153,73.91000366,73.91000366,16371000
20-02-2024,73.45999908,73.66999817,72.18000031,73.13999939,73.13999939,14353300
21-02-2024,74.48000336,76.38999939,74.06999969,75.58000183,75.58000183,23533800
22-02-2024,75.09999847,76.37999725,75,76.12000275,76.12000275,14836600
23-02-2024,76.48000336,76.93499756,75.15000153,75.95999908,75.95999908,12301700
26-02-2024,75.62000275,76.56999969,75.33999634,76.51000214,76.51000214,13973100
27-02-2024,77.52999878,78.05000305,77.25,77.68000031,77.68000031,14490200
28-02-2024,76.01999664,76.18000031,74.44999695,74.58999634,74.58999634,16905300
29-02-2024,74.68000031,75.04000092,73.80000305,74.02999878,74.02999878,12549200
01-03-2024,74.48000336,75.08999634,74.37000275,74.62000275,74.62000275,11955900
04-03-2024,73.73000336,73.73000336,71.69999695,72,72,19550100
05-03-2024,71.25,72.70999908,71.04000092,72.06999969,72.06999969,15804500
06-03-2024,74.19999695,74.72000122,73.61000061,73.70999908,73.70999908,19785300
07-03-2024,72.59999847,72.75800323,71.76000214,72.54000092,72.54000092,12374700
08-03-2024,72.80999756,73.76000214,72.76000214,73.55000305,73.55000305,16402500
11-03-2024,74.62999725,76.05999756,74.55000305,74.86000061,74.86000061,13510400
12-03-2024,75.87000275,76.48000336,75.21499634,76.05999756,76.05999756,13314700
13-03-2024,75.94000244,77.44999695,75.94000244,76.38999939,76.38999939,15319800
14-03-2024,75.23500061,75.38999939,73.23000336,73.40000153,73.40000153,18923500
15-03-2024,73.57499695,74.12999725,73.38999939,73.41999817,73.41999817,10223900
18-03-2024,73.41999817,74.01999664,73.33000183,73.51999664,73.51999664,8542500
19-03-2024,73.08000183,73.73500061,72.84999847,73.41999817,73.41999817,8164200
20-03-2024,73.55000305,74.33000183,73.30000305,74.18000031,74.18000031,11123200
21-03-2024,74.30000305,74.73999786,73.76999664,73.83000183,73.83000183,11860700
22-03-2024,72.48000336,72.62000275,72.04000092,72.12999725,72.12999725,12756000
25-03-2024,71.94000244,72.48999786,71.36000061,71.45999908,71.45999908,12422100
26-03-2024,71.83999634,71.87000275,71.08999634,71.48000336,71.48000336,10881900
27-03-2024,70.88999939,71.69000244,70.58300018,71.58999634,71.58999634,13281300
28-03-2024,72.08000183,72.58999634,72.05500031,72.36000061,72.36000061,14073400
01-04-2024,73.23999786,73.58200073,72.80999756,73.37000275,73.37000275,14311700
02-04-2024,72.56999969,73.13999939,72.51000214,72.87999725,72.87999725,17290400
03-04-2024,72.41999817,72.87000275,72.11000061,72.44000244,72.44000244,11777900
04-04-2024,72.98000336,73.23000336,71.90000153,71.94999695,71.94999695,11087100
05-04-2024,71.68000031,72.02500153,71.41000366,71.66000366,71.66000366,12246400
08-04-2024,71.95999908,72.38999939,71.55999756,71.70999908,71.70999908,10560000
09-04-2024,72.37000275,73.23999786,72.30999756,72.98999786,72.98999786,14075900
10-04-2024,74.44499969,75.16999817,73.73999786,74.58999634,74.58999634,20572200
11-04-2024,75.21499634,75.43000031,74.37000275,74.84999847,74.84999847,14986800
12-04-2024,72.94000244,72.98000336,71.29000092,71.29000092,71.29000092,18196100
15-04-2024,71.73000336,72.05000305,70.16999817,70.62000275,70.62000275,15903900
16-04-2024,70.01999664,70.30699921,69.29000092,69.61000061,69.61000061,17478900
17-04-2024,69.70999908,70.01000214,68.72499847,68.81999969,68.81999969,12760600
18-04-2024,69.08999634,69.625,68.80000305,68.87999725,68.87999725,9491000
19-04-2024,68.41999817,69.15000153,68.36000061,69.06999969,69.06999969,12860700
22-04-2024,69.69499969,70.90000153,69.12000275,70.68000031,70.68000031,15015600
23-04-2024,71.08000183,72.80000305,70.98999786,72.51000214,72.51000214,15268200
24-04-2024,73.73999786,74.69999695,73.5,74.62999725,74.62999725,16375200
25-04-2024,73.80500031,75.19999695,73.80500031,75.11000061,75.11000061,11921900
26-04-2024,76.18499756,76.93000031,75.05999756,75.55000305,75.55000305,14216100
29-04-2024,75.65000153,76.52999878,75.22000122,76.41000366,76.41000366,13076400
30-04-2024,75.88999939,76.29000092,74.48000336,74.84999847,74.84999847,12856000
01-05-2024,74.98999786,76.25,74.87000275,75.51000214,75.51000214,10549100
02-05-2024,77.58999634,81.41500092,77.16000366,80.33000183,80.33000183,36663900
03-05-2024,81.26999664,81.37000275,79.69999695,81.33000183,81.33000183,19355800
06-05-2024,81.75499725,82.22000122,80.5,81.55000305,81.55000305,11826100
07-05-2024,79.93000031,79.93000031,78.81500244,79.37000275,79.37000275,14589100
08-05-2024,77.91999817,78.98999786,77.80999756,78.45999908,78.45999908,11327100
09-05-2024,79.5,79.91999817,78.70999908,79.45999908,79.45999908,9627300
10-05-2024,80.08000183,80.51999664,79.76999664,80.04000092,80.04000092,10782400
